emp_no,first_name,last_name,from_date,title,salary
238039,Ekawit,Eppinger,1993-07-04,Senior Engineer,68800
238041,Qiwen,Leslie,1996-04-12,Senior Engineer,40000
238044,Leen,Conti,1992-01-04,Senior Staff,56898
238047,Renee,Krohn,1997-09-07,Senior Staff,50648
238049,Subhrajyoti,Undy,1999-04-13,Staff,72718
238053,Lein,Baca,2002-03-16,Senior Staff,92059
238056,Fumiyo,Vakili,1993-07-20,Senior Staff,54771
238066,Florina,Steinauer,1996-06-09,Senior Staff,40000
238072,Oksana,Karnin,1991-03-06,Senior Engineer,40000
238078,Fumiyo,Peroz,1993-06-14,Senior Engineer,61433
238100,Koldo,Burnard,2000-01-03,Senior Engineer,40000
238105,Mikhail,Socorro,1997-09-02,Engineer,40885
238123,Clyde,Iacovou,1986-05-21,Engineer,40000
238131,Wojceich,Besselaar,1997-05-24,Staff,74787
238132,Neven,Ghazalie,1996-01-10,Senior Engineer,45581
238149,Adib,Rothe,1995-10-25,Senior Engineer,42785
238155,Adil,Nittel,1997-10-31,Engineer,50513
238159,Toshiki,Schicker,1993-12-26,Senior Staff,64433
238160,Edwin,Merks,1999-04-16,Senior Staff,87115
238164,Perry,Sullins,1997-01-14,Staff,88301
238172,Radhia,Vuskovic,1994-03-28,Senior Staff,85072
238173,Lucian,Rathonyi,1986-12-19,Senior Engineer,45008
238177,Falguni,Hertweck,1989-03-02,Senior Engineer,52270
238200,Alair,Molenkamp,1994-02-23,Senior Engineer,48211
238202,Waiman,Nilsson,1994-01-01,Senior Engineer,67058
238225,Udaiprakash,Senzako,1987-07-28,Staff,80700
238226,Nobuyoshi,Wursthorn,1989-03-26,Senior Engineer,57699
238244,Richara,Rosca,1993-09-29,Senior Engineer,64012
238245,Richard,Diderrich,1995-06-20,Senior Engineer,45251
238262,Gift,Wossner,1986-12-13,Engineer,53112
238275,Huai,Middleton,1999-09-29,Engineer,40000
238290,Freyja,Awdeh,1994-09-26,Senior Staff,41309
238298,Prasadram,Cunliffe,2001-02-10,Senior Staff,40000
238302,Yishay,Kushnir,1993-09-21,Senior Staff,40000
238316,Kamran,Grospietsch,1988-09-22,Senior Engineer,43709
238318,Anwar,Chorvat,1993-07-17,Engineer,42893
238342,Filipp,Wielonsky,1988-11-19,Senior Engineer,56521
238355,Roddy,Marzano,1996-09-27,Senior Engineer,40342
238357,Yuriy,Miara,1996-07-06,Senior Staff,43461
238360,Demin,Basawa,1993-10-27,Senior Staff,104716
238372,Yuriy,Harbusch,1995-08-02,Assistant Engineer,40000
238386,Vasilii,Munro,1993-02-24,Senior Engineer,53862
238389,Etsuo,Perfilyeva,1994-08-20,Senior Staff,74957
238406,Conor,Wegerle,1992-07-16,Senior Staff,99364
238434,Gor,Jording,1999-09-23,Senior Staff,40000
238463,Shridhar,Neiman,1995-02-01,Senior Staff,54079
238475,Fox,Jarecki,1992-11-12,Senior Staff,59655
238476,Khalid,Lanzelotte,1990-09-08,Senior Staff,59421
238490,Denny,Sessa,1996-12-31,Engineer,40000
238498,Heon,Macedo,1991-02-03,Senior Engineer,50126
238504,Baruch,Fiebach,1995-01-29,Senior Engineer,61484
238505,Falguni,Camurati,1997-12-05,Senior Staff,71621
238508,Sahrah,Schach,1988-09-02,Senior Staff,45912
238531,Ugo,Birdsall,1987-05-12,Senior Engineer,48884
238535,Pranay,Kilgour,2000-05-08,Senior Engineer,40000
238537,Tomofumi,Bellone,1985-02-19,Senior Engineer,50604
238538,Fumitaka,Pehl,1990-05-18,Senior Engineer,52769
238548,Masato,Zhang,1997-12-17,Senior Staff,40000
238565,Bangqing,Marchegay,1994-03-05,Staff,73508
238578,Neelam,Uhrig,1994-03-17,Senior Engineer,75247
238599,Tokuyasu,Breugel,1997-10-26,Senior Staff,58429
238605,Pranay,Negoita,1993-11-16,Senior Staff,43410
238615,Masaru,Falby,1999-08-29,Senior Engineer,40000
238619,Badri,Benantar,1991-09-30,Senior Engineer,44724
238625,Filipe,Schusler,1996-07-25,Senior Engineer,40000
238634,Bokyung,Acton,1998-11-25,Senior Engineer,51098
238643,Fumiko,Anido,1998-11-10,Senior Staff,40000
238644,Sanjoy,Jiang,1994-04-07,Senior Staff,40000
238653,Greger,Segond,1994-04-09,Senior Engineer,41804
238659,Khalil,Zirintsis,1998-07-31,Senior Staff,40000
238669,Masako,Rosenbaum,1998-11-09,Senior Staff,46456
238673,Shen,Ressouche,1986-07-23,Senior Engineer,43519
238684,Jahangir,Asmuth,1994-01-26,Senior Staff,40955
238689,Maha,Mamelak,1996-07-19,Engineer,51046
238696,Lorien,Gecseg,1996-07-16,Senior Engineer,69344
238700,Arch,Hebden,1993-12-16,Senior Staff,72769
238709,Mayuri,Chappelet,1988-07-23,Senior Engineer,55332
238717,Mario,Kumaresan,1993-08-09,Senior Staff,47018
238743,Paraskevi,Rabehasaina,1994-06-15,Senior Staff,73071
238749,Cordelia,Hebert,1999-11-25,Senior Engineer,40000
238752,Aluzio,Acton,1992-06-03,Senior Engineer,53403
238764,Fen,Candan,1993-06-08,Senior Staff,46643
238769,Freyja,Ducloy,1997-03-23,Staff,40000
238770,Subhada,Pellegrinelli,1990-10-02,Engineer,40000
238777,Nimmagadda,Luiz,1994-04-13,Senior Staff,53249
238779,Shigeaki,Driscoll,1991-08-30,Staff,65732
238787,Berto,Bennis,1996-03-11,Senior Staff,45136
238791,Deniz,Kroll,1995-12-10,Senior Staff,40000
238797,Filipp,Akaboshi,1988-10-24,Senior Staff,80551
238800,Make,Ferretti,1987-09-21,Senior Engineer,52691
238804,Teunis,Oskamp,1995-07-13,Senior Engineer,40000
238805,Toney,Jayawardene,1997-03-19,Engineer,40000
238813,Shaz,Marsiglia,1994-04-20,Senior Engineer,40000
238836,Gopalakrishnan,Merlo,1994-10-06,Senior Staff,61992
238847,Barton,Buchter,2002-04-29,Senior Engineer,40000
238848,Ohad,Randt,1997-07-21,Senior Engineer,40000
238855,Mohit,Gewali,1992-07-11,Senior Engineer,48195
238865,Ebru,Standera,1994-07-23,Senior Engineer,58889
238867,Visit,Sigstam,1997-11-19,Senior Staff,72604
238869,Alagu,Glinert,1996-09-01,Senior Staff,41307
238870,Ashish,Lowrie,1991-08-02,Senior Staff,40000
238879,Emran,Joslin,1994-12-17,Assistant Engineer,40000
238880,Atreye,Heyers,1988-08-19,Technique Leader,42721
238886,Holgard,Hanratty,1994-07-21,Senior Engineer,54234
238891,Nitsan,Sudkamp,1994-12-01,Senior Engineer,40000
238900,Yaghout,Furedi,1993-07-14,Senior Engineer,40000
238907,Ashish,Douceur,1994-11-23,Senior Staff,48046
238920,Khatoun,Perly,1993-07-14,Senior Staff,40000
238934,Evgueni,Bardell,1994-07-10,Senior Engineer,40000
238935,Janalee,Jakobus,1994-04-02,Senior Staff,66668
238964,Zorica,Baca,1986-07-04,Staff,55077
238967,Fei,Jansen,1999-04-27,Senior Engineer,40000
238968,Freyja,Jonsson,1986-12-05,Senior Staff,40000
238978,Shuichi,Cappelli,1997-09-25,Senior Engineer,42646
238982,Vitali,Oxman,1999-09-23,Engineer,40000
238985,Pramod,Emden,1990-05-23,Senior Engineer,40000
238992,Fox,Hiyoshi,1995-06-21,Senior Staff,54017
238997,Yuuichi,Knightly,1996-10-19,Senior Engineer,66761
239004,Peer,Farrag,1993-12-23,Technique Leader,40000
239013,Alassane,Lamparter,1988-07-08,Senior Engineer,40000
239019,Itzchak,Demir,1990-03-26,Senior Staff,40337
239021,Christ,Foong,1995-02-24,Senior Staff,74128
239022,Maik,Selenyi,1998-02-10,Senior Staff,42561
239029,Tommaso,Walstra,1991-11-10,Senior Engineer,40000
239065,Akhilish,Braunmuhl,1993-05-20,Senior Staff,70888
239066,Stafford,Pesch,1988-06-06,Senior Staff,47299
239074,Chenyi,Koprowski,1999-12-19,Staff,53772
239078,Szabolcs,Narwekar,1996-03-02,Senior Staff,47445
239085,Yurii,Kinley,1989-05-26,Senior Engineer,44719
239087,Yishai,Birjandi,1993-06-29,Senior Staff,83757
239089,Vidya,Gonthier,1988-02-06,Senior Staff,83153
239094,Hatim,Montresor,1995-07-28,Senior Engineer,52357
239096,Kwan,Highland,1991-12-08,Senior Engineer,40467
239097,Sungwon,Ratnaker,1993-01-17,Senior Engineer,40000
239103,Vojin,Businaro,1998-08-21,Assistant Engineer,40000
239108,Shigehito,Thombley,1993-12-03,Senior Staff,73118
239110,Sajjan,Papsdorf,1996-05-30,Senior Engineer,40000
239115,Arra,Bratsberg,1986-02-14,Senior Staff,40000
239116,DeForest,Silva,1996-08-27,Senior Engineer,40000
239117,Theirry,Deyuan,1986-01-13,Senior Engineer,42771
239121,Sumant,Beidas,1997-02-19,Engineer,41401
239134,Moss,Magalhaes,1985-04-22,Senior Staff,52313
239137,Shaz,Wynblatt,1987-06-01,Senior Engineer,42858
239139,Kristinn,Varman,2000-12-16,Senior Staff,97856
239146,Duke,Kakkad,1987-02-05,Technique Leader,65736
239153,Sanjoy,Lorcy,1988-11-06,Senior Staff,40000
239160,Chiranjit,Kornatzky,1991-07-23,Senior Engineer,40000
239163,Duro,Wossner,2000-01-30,Senior Engineer,40000
239166,Elliott,Isard,1995-03-16,Senior Staff,41388
239172,Yinghua,Picel,1993-05-17,Senior Staff,42065
239173,Mitchel,Vandervoorde,1995-10-18,Senior Staff,79202
239179,Kaijung,Panangaden,1986-08-30,Staff,75855
239184,Jinpo,Luce,1999-09-25,Senior Engineer,63460
239185,Luigi,Giaccio,1987-12-04,Senior Staff,81931
239188,Sanjeeva,Lunn,1988-10-21,Senior Staff,40000
239196,Horward,Onuegbe,1993-12-16,Senior Staff,40000
239204,Sadegh,Cannard,2001-01-27,Senior Staff,64354
239205,Masasuke,Brizzi,1992-03-27,Senior Staff,64647
239223,Aria,Meszaros,1996-06-07,Senior Engineer,54471
239230,Chirstian,Cannard,1992-06-29,Senior Engineer,49227
239239,Martina,Zucker,1986-05-26,Engineer,46306
239256,Kazunori,Passino,1993-06-17,Senior Engineer,51317
239261,Shem,Pileggi,1997-05-13,Senior Engineer,43824
239269,Angus,Linares,1995-08-04,Senior Engineer,41267
239273,Martine,Murtafg,1993-03-09,Senior Engineer,47458
239287,Mario,Katiyar,2002-04-14,Senior Engineer,48533
239294,Valter,Peot,1992-10-03,Senior Engineer,50842
239295,Pragnesh,Orlowska,1993-02-06,Senior Staff,83047
239303,Arne,Rathonyi,1994-05-16,Senior Engineer,56023
239306,Ziva,Marwedel,1986-08-10,Engineer,40000
239325,Fox,Perz,1992-03-20,Senior Engineer,47648
239326,Aloys,Heping,1990-03-20,Senior Engineer,41251
239332,Nimmagadda,Bael,1994-01-29,Senior Staff,79509
239338,Nitsan,Polupanov,1997-03-26,Senior Staff,71983
239341,Shigehiro,Gecsei,1985-07-07,Senior Staff,63056
239350,Marlo,Peltason,1995-01-20,Senior Staff,88001
239353,Francoise,Wynblatt,1986-07-01,Technique Leader,52917
239362,Susumu,Lorin,1996-04-28,Senior Staff,71392
239365,Hsiangchu,Bratten,1987-03-14,Senior Staff,76744
239377,Geraldo,McFarlan,1991-06-12,Senior Staff,76568
239382,Sanjoy,Oberman,2000-04-24,Senior Engineer,40072
239393,Sanjay,Demian,1995-02-23,Senior Staff,40000
239401,Bernardo,Denny,1997-05-25,Engineer,40000
239403,Sanjiv,Casperson,1988-06-25,Senior Staff,68655
239414,Sverrir,Renear,1997-09-29,Senior Staff,98361
239423,Hongzue,Gyimothy,1996-07-13,Senior Staff,66899
239430,Shrikanth,Weedman,1988-05-19,Senior Engineer,40000
239443,Teruyuki,Ouhyoung,1996-04-18,Senior Engineer,49950
239446,Uriel,Yetim,1999-04-07,Senior Engineer,79344
239462,Masadi,Iisaka,1998-08-16,Senior Staff,40475
239463,Arve,Tagansky,1996-06-27,Engineer,57877
239471,Marl,Range,1996-09-03,Senior Engineer,48697
239477,Chinya,Tsunoo,1996-03-24,Engineer,40813
239481,Youjian,Winter,1995-04-14,Senior Engineer,40000
239482,Duri,Burnard,1996-05-22,Senior Staff,51665
239494,Ramachenga,Stifter,1991-02-15,Senior Staff,40000
239495,Saeed,Stemann,1995-08-15,Senior Staff,68937
239499,Bouchung,Zedlitz,1992-10-25,Senior Staff,84394
239503,Clyde,Schauser,1991-09-15,Senior Engineer,44240
239513,Takushi,Piveteau,1986-03-11,Engineer,44333
239528,Huican,Schwabacher,1994-11-30,Senior Engineer,49588
239537,Valter,Thummel,2000-07-02,Senior Engineer,49306
239539,Shaz,Hedayat,1996-06-02,Assistant Engineer,40000
239550,Pragnesh,Birnbaum,1988-05-05,Senior Staff,42043
239556,Gilbert,Irland,2001-11-28,Senior Engineer,43879
239586,Kayoko,Unno,1987-10-12,Senior Engineer,47987
239594,Radhika,Callaway,1998-07-22,Senior Engineer,48436
239596,Almudena,Takanami,1985-05-09,Technique Leader,45131
239598,Taiji,Rosch,2000-09-19,Senior Staff,56485
239606,Susanta,Brookman,1994-12-04,Staff,50745
239608,Quingbo,Cardazo,1994-04-22,Assistant Engineer,44885
239621,Josyula,Tzvieli,1993-09-03,Assistant Engineer,80081
239641,Yannik,Eickenmeyer,1990-06-28,Senior Engineer,60357
239642,Mara,Belinskaya,1999-09-12,Senior Engineer,49364
239648,Fun,Birsak,2002-02-26,Senior Staff,81152
239650,Yuuichi,Furudate,1995-12-02,Senior Engineer,51774
239653,Elrique,Emmart,1995-11-20,Senior Staff,53138
239667,Claude,Mayerwieser,1997-02-17,Engineer,40000
239671,Koldo,Ranum,1987-04-07,Senior Staff,63547
239685,Houman,Tagansky,1999-06-25,Engineer,41550
239686,Slavian,Penttonen,1987-12-24,Technique Leader,40000
239689,Susanta,Cooman,1994-11-01,Staff,61273
239711,Arun,Lagarias,1992-12-22,Senior Engineer,51399
239718,Shaunak,Docker,1992-10-02,Senior Staff,79853
239720,Karoline,Pehl,1988-07-01,Senior Engineer,56228
239721,Ramzi,Crouzet,1997-12-01,Senior Staff,40000
239724,Ramachenga,Eugenio,1993-06-18,Senior Staff,55859
239728,Nalini,Bazzichi,1999-01-10,Senior Staff,70132
239729,Lijie,Rousseau,1995-01-21,Senior Staff,84211
239735,Marit,Bhattacharjee,1999-07-01,Senior Staff,40000
239738,Arfst,Suessmith,1999-12-28,Senior Staff,40000
239744,Kristinn,Bahl,2000-04-10,Engineer,40000
239745,Giao,Aingworth,2000-01-30,Senior Staff,40000
239749,Limsoon,Barinka,1995-02-15,Engineer,44938
239756,Leif,Coors,1999-05-25,Engineer,40000
239762,Kamakshi,Szemeredi,1994-01-20,Senior Engineer,65637
239782,Indrajit,Shackel,1990-11-12,Senior Staff,66165
239786,Mang,Lamparter,1998-06-17,Senior Staff,77423
239798,Uzi,Trystram,1991-10-18,Senior Staff,89892
239802,Elvis,Isard,1994-11-11,Senior Staff,48731
239806,Byong,Kadhim,1991-02-09,Senior Staff,89284
239809,Naraig,Baaz,1994-10-04,Senior Engineer,52604
239814,Babette,Feinberg,1993-03-29,Senior Staff,40000
239831,Miyeon,Diderrich,1993-07-24,Senior Staff,63703
239832,Akhilish,Kakkar,1990-10-18,Senior Staff,61302
239846,Cristinel,Beilner,1994-06-18,Senior Engineer,40000
239853,Chaoyi,Koprowski,1998-12-11,Staff,52352
239859,Adam,Keirsey,1988-10-24,Senior Staff,75225
239866,Divine,Denny,1994-10-18,Senior Staff,40000
239871,Xiaopeng,Hatcliff,1993-04-17,Senior Staff,58777
239873,Mohd,Baaz,2002-06-23,Senior Engineer,47475
239879,Carrsten,Waleschkowski,1996-09-27,Engineer,40000
239886,Kellyn,Broomell,1986-09-20,Engineer,40000
239891,Percy,Tischendorf,1997-09-16,Assistant Engineer,73051
239896,Shuzo,Hasenauer,1994-03-03,Senior Staff,81360
239904,Marsja,Caine,1995-12-28,Senior Engineer,42585
239912,Bartek,Litzler,1991-07-21,Senior Staff,63804
239917,Soenke,Christ,2001-09-16,Senior Engineer,40000
239921,Teiji,Siprelle,1986-04-04,Senior Staff,56241
239922,Teunis,Feldmann,1991-05-17,Senior Staff,46861
239925,Hugo,Ellozy,1998-11-07,Staff,40000
239927,Theron,Riefers,1994-03-25,Senior Staff,74609
239934,Lalit,Tyugu,1994-09-15,Senior Engineer,47428
239939,Uli,Bazelow,1988-06-18,Technique Leader,65164
239944,Mariangiola,Fritzsche,1993-03-21,Senior Staff,80002
239955,Pantung,Gihr,2002-03-14,Senior Staff,56387
239958,Otilia,Bahr,1993-04-21,Senior Engineer,51898
239979,Radhia,Radwan,1999-02-03,Senior Staff,54720
239989,Tsvetan,Vakili,1992-12-20,Senior Staff,40000
239995,Kotesh,Simmel,1997-08-01,Senior Engineer,40000
240014,Manibrata,Swiler,1998-09-29,Senior Engineer,40000
240055,Bernice,Kumaresan,1993-02-17,Senior Engineer,57982
240060,Anwar,Reinhard,1996-03-02,Senior Staff,56785
240062,Lucian,Maquelin,2002-01-30,Senior Engineer,67436
240065,Yishay,Demir,1995-04-06,Engineer,53292
240066,Fumitaka,Azuma,1986-11-19,Assistant Engineer,47734
240083,Huan,Kroon,2002-07-29,Senior Engineer,40726
240086,Demos,Tasistro,1990-09-10,Technique Leader,61367
240091,Sham,Snyers,1993-03-17,Assistant Engineer,40000
240094,Maria,Daescu,1990-07-26,Senior Staff,68034
240097,Godehard,Kitai,1995-01-04,Senior Engineer,46014
240112,Subbu,Marciano,1994-08-03,Senior Staff,41670
240129,Roddy,Karnin,1987-09-09,Technique Leader,43548
240134,Lidong,Mattern,1986-02-26,Senior Staff,56591
240135,Kwok,Gien,1995-10-23,Senior Engineer,41527
240140,Kristina,Setlzner,1993-07-04,Senior Staff,40000
240141,Hisao,Emmart,1993-10-24,Senior Engineer,73338
240143,Tremaine,Demri,1985-05-07,Senior Staff,68828
240146,Joydip,Orlowski,1994-05-02,Senior Engineer,40000
240156,Hisao,Heijenga,1996-04-05,Engineer,45301
240160,Abdelghani,Clouatre,1985-03-15,Senior Engineer,43851
240163,Shugo,Ghazalie,2000-12-17,Senior Engineer,46598
240174,Shuji,Restivo,1985-11-15,Senior Staff,40000
240194,Limsoon,Suppi,1987-01-22,Engineer,52863
240196,Xianlong,Vigier,1994-02-01,Senior Staff,65414
240204,Duke,Vandervoorde,1993-08-20,Senior Engineer,40000
240208,Eishiro,Dusink,1990-07-11,Senior Engineer,71173
240217,Ger,Akiyama,2000-09-11,Senior Staff,73188
240218,Yonghong,Akazan,1993-07-14,Senior Staff,40138
240219,Moheb,Cromarty,1993-09-14,Senior Staff,52820
240228,Sangeeta,Lubachevsky,1991-06-12,Senior Staff,62552
240241,Aimee,Ginesta,1997-08-02,Senior Engineer,56169
240242,Tran,Tanemo,1996-03-05,Staff,40000
240260,Fumiya,Herber,1985-03-23,Senior Staff,55067
240268,Masanao,Iwayama,1988-06-09,Technique Leader,40000
240289,Jeane,Sidhu,1991-06-10,Senior Engineer,53173
240290,Pohua,Munck,1986-04-11,Engineer,40000
240308,Jordanka,Beeson,1987-03-21,Senior Staff,40000
240309,Roselyn,Angel,1996-02-19,Engineer,46108
240313,Sandeepan,Krupka,1991-05-05,Senior Engineer,48287
240341,Constantijn,Vendrig,1992-01-30,Senior Staff,40000
240344,Sarita,Koyama,1995-07-11,Senior Engineer,40000
240352,Rimon,Rubsam,1994-09-26,Senior Engineer,40000
240356,Oscar,Mondadori,2001-03-06,Senior Staff,40000
240360,Mary,Pelz,1991-08-19,Senior Staff,66575
240365,Ishfaq,Chandrasekhar,1996-10-01,Staff,57729
240367,Amabile,Yetim,1994-05-31,Senior Engineer,74917
240378,Rimli,Trachtenberg,1989-07-21,Technique Leader,46466
240382,Zengping,Egerstedt,1988-11-28,Senior Staff,40000
240404,Gererd,Swen,1994-12-03,Staff,40000
240407,Jaewoo,Gilg,1988-09-14,Senior Staff,43917
240414,Aran,Maquelin,1994-11-15,Senior Staff,40000
240418,Behnaam,Solares,1999-02-06,Technique Leader,40000
240429,Yishay,Pepe,1997-08-02,Senior Engineer,40491
240441,Luise,Prampolini,2002-01-01,Senior Staff,62999
240452,Giordano,Shihab,1997-05-07,Senior Engineer,40000
240467,Giao,Dredge,1995-12-28,Engineer,45036
240469,Harngdar,Oxenboll,1998-10-24,Staff,89534
240475,Qunsheng,Guardalben,1992-03-20,Senior Engineer,46379
240499,Mitchel,Encarnacion,1997-10-11,Senior Staff,48189
240514,Perla,Journel,1986-11-09,Engineer,49765
240518,Guadalupe,Reeker,1986-07-17,Senior Engineer,40000
240519,Izaskun,Staudhammer,1996-11-08,Senior Staff,40000
240527,Alselm,Millington,1996-09-13,Senior Engineer,52533
240530,Alois,Sridhar,1992-06-28,Senior Engineer,69301
240539,Jouko,Weisert,1986-07-10,Staff,73976
240540,Kazunori,Kopetz,1997-01-20,Engineer,88079
240559,Yinlin,Bhattacharjee,1990-02-26,Senior Staff,74315
240561,Stella,Simmen,1997-10-31,Engineer,48001
240587,Zorica,Akazan,1996-11-28,Senior Staff,74060
240589,Kish,Ritcey,1996-12-10,Staff,67089
240592,Duke,Kilgore,1998-10-23,Senior Engineer,40000
240594,Uta,Sommen,1992-05-21,Senior Staff,60612
240609,Taegyun,Serre,1985-09-22,Senior Engineer,40000
240629,Jamaludin,Ratnaker,1988-12-31,Technique Leader,40000
240635,Manibrata,Lanphier,1996-10-04,Senior Staff,68328
240639,Mountaz,Bratten,1996-07-31,Senior Staff,102549
240661,Gao,Jiafu,1992-12-18,Senior Staff,56348
240666,Kinh,Ventosa,1990-11-12,Senior Staff,40000
240669,Jeanna,Azulay,1985-09-10,Senior Engineer,76460
240674,Gor,Karnin,2000-01-02,Staff,46941
240675,Karoline,Uchoa,2002-02-28,Senior Staff,43072
240678,Harjit,Perin,1993-06-27,Senior Staff,55414
240679,Toshimo,Jullig,1986-06-07,Senior Engineer,40000
240684,Masaki,Bain,1996-07-29,Staff,43169
240690,Jungsoon,Narahara,1988-06-09,Technique Leader,53586
240693,Hongzue,Ratnakar,1991-06-17,Senior Engineer,40000
240696,Boutros,Velardi,1985-02-05,Senior Staff,60385
240697,Rafail,Molenaar,1995-06-22,Senior Engineer,47858
240711,Kokou,Alpin,2000-01-03,Senior Engineer,48524
240714,Patricia,Shrader,1988-07-28,Staff,40000
240715,Lijie,Ghelli,1987-08-02,Senior Staff,52326
240721,Srinidhi,Kieras,1987-08-31,Senior Engineer,54805
240726,Suzette,Fasbender,1987-07-12,Senior Staff,74726
240727,Visit,Bauknecht,1999-04-24,Senior Engineer,40000
240744,Yakkov,Ratnakar,1986-12-26,Senior Staff,88767
240750,Shrikanth,Bernatsky,1998-10-22,Engineer,76789
240751,Moie,Pintelas,1991-07-10,Senior Engineer,61129
240770,Gino,Erman,1996-06-04,Senior Engineer,47878
240779,Claudi,Morris,1997-05-09,Senior Engineer,50270
240787,Munenori,Farrel,1993-12-16,Senior Engineer,62850
240793,Boutros,Hennings,1985-11-01,Senior Engineer,64428
240797,Harngdar,Hofmeyr,1994-11-05,Senior Staff,91637
240798,Arvin,Munawer,1985-08-02,Senior Staff,47341
240802,Angus,Scallan,1992-09-27,Senior Engineer,71177
240809,Mohd,Pehl,1997-01-29,Staff,40000
240811,Valdiodio,Eugenio,1990-10-15,Technique Leader,47144
240814,Filipp,Vieri,1995-11-28,Senior Staff,87448
240818,Apostol,Shokrollahi,1992-04-01,Senior Staff,40000
240826,Weidon,Paludetto,1998-08-07,Senior Staff,87407
240834,Basil,Gelosh,2000-01-02,Engineer,40000
240835,True,Billingsley,1987-12-06,Engineer,63237
240840,Supot,Dredge,1992-03-28,Senior Engineer,61142
240841,Muzhong,Hiltgen,1991-02-07,Senior Engineer,40474
240852,Bedrich,Heyers,1992-12-07,Senior Staff,40000
240857,Karsten,Krzyzanowski,1993-10-16,Senior Engineer,49113
240869,Kirk,Hasham,1993-04-01,Senior Staff,82152
240871,Perry,Goldhammer,1986-05-14,Technique Leader,47586
240892,Charlene,Wiegley,1990-07-22,Senior Staff,60823
240927,Adit,Alvarado,1992-07-05,Senior Engineer,47712
240928,Shahaf,Unni,1986-02-08,Senior Staff,67852
240936,Shahid,Tanemo,1995-05-29,Senior Engineer,51120
240941,Tianruo,Maginnis,1991-09-30,Senior Engineer,43777
240947,Arra,Azadmanesh,1998-03-19,Engineer,40000
240950,Demos,Kleiser,1988-10-29,Senior Engineer,40000
240951,Visit,Awdeh,1989-08-01,Technique Leader,52237
240960,Hongzhu,Murtha,1997-05-18,Staff,82042
240964,Marjo,Kusakabe,1994-12-10,Senior Engineer,56595
240965,Elvia,Ashish,1996-04-04,Senior Engineer,48168
240974,Jeane,Negoita,1991-06-17,Staff,69814
